Name,Surname,HasA,HasB,Class
Gianni,Tbagrhqd,0,1,0
Pino,Zxjratsfz,1,0,1
Gianni,Pfihvsf,0,1,0
Carlo,Abyzeyx,0,1,0
Pino,Mekbzp,1,0,1
Pino,Iozkgjjm,0,1,1
Pino,Sktrri,0,0,1
Carlo,Vqzc,0,1,0
Pino,Etda,1,0,1
Pino,Pmgbq,0,1,1
Pino,Zxaigcveqw,0,0,1
Pino,Gongdtifwh,1,1,1
Carlo,Yortmcdcpw,1,1,0
Gianni,Qbzgrt,1,1,0
Carlo,Mlrzvannem,1,1,0
Carlo,Aladxzxiv,0,0,0
Gianni,Niwi,1,0,0
Carlo,Hqxak,1,0,0
Carlo,Kljpent,1,0,0
Gianni,Hsvbyrjcqr,0,1,0
Carlo,Tnnl,1,1,0
Carlo,Xjlwknkui,0,1,0
Carlo,Gohlovnjnv,0,1,0
Gianni,Pekh,0,1,0
Gianni,Rydvqn,1,1,0
Carlo,Kojiet,1,0,0
Gianni,Fmhxj,1,1,0
Gianni,Jmtn,0,1,0
Carlo,Bafd,1,0,0
Carlo,Bwpnxie,0,1,0
Pino,Zjewnfm,0,0,1
Gianni,Gnzhsm,0,1,0
Carlo,Hqde,1,0,0
Pino,Tsdzqlyhv,0,1,1
Pino,Igrnclaw,0,0,1
Carlo,Zyzfwpmrzs,1,0,0
Pino,Nupolgzgh,0,0,1
Carlo,Eidec,1,0,0
Carlo,Ynla,1,1,0
Gianni,Ujlt,0,0,0
Pino,Pqdhefzzr,1,0,1
Gianni,Ztnhgww,0,1,0
Pino,Dxlauyk,1,0,1
Pino,Vorwio,1,1,1
Carlo,Jqyxfssqw,0,0,0
Pino,Onsi,0,1,1
Gianni,Kpxdxktgq,1,1,0
Gianni,Rmrmgxx,1,1,0
Carlo,Uhtvoymmw,1,1,0
Gianni,Ieoqrljn,1,1,0
Carlo,Wepzp,0,1,0
Gianni,Sgsmovaf,0,1,0
Carlo,Zeioixihq,1,0,0
Pino,Vtxsfh,0,0,1
Pino,Zlliajtk,1,0,1
Carlo,Avxswr,1,1,0
Pino,Zqoskzz,1,0,1
Carlo,Mfvqk,0,0,0
Carlo,Ezucdac,0,0,0
Carlo,Lghaartoi,1,1,0
Carlo,Gzhopddp,1,0,0
Carlo,Jaxagmf,0,0,0
Pino,Igmvffkp,0,1,1
Pino,Msrrqiqn,1,0,1
Carlo,Htqfb,0,1,0
Gianni,Sdydnemlwy,0,1,0
Gianni,Lxhgqqakf,1,1,0
Gianni,Wzssso,0,1,0
Gianni,Nopzz,1,1,0
Carlo,Cynbqa,1,0,0
Gianni,Lubgsu,1,0,0
Gianni,Sscdm,0,0,0
Gianni,Lausuynx,1,1,0
Carlo,Ftrxlfymc,1,0,0
Carlo,Atyegskxjs,0,0,0
Gianni,Hafdc,0,1,0
Carlo,Fohqzqkzul,0,0,0
Pino,Qiplhf,1,1,1
Gianni,Awnvc,1,1,0
Carlo,Itwr,1,0,0
Pino,Kpqhhqx,0,1,1
Gianni,Crnoeedje,1,1,0
Pino,Qofypzc,0,0,1
Carlo,Jiywemein,1,1,0
Pino,Dxbligss,1,1,1
Carlo,Hksnuhjhlz,1,1,0
Gianni,Cqanljkz,1,0,0
Carlo,Ucuqwbgdgs,1,0,0
Gianni,Ztshvzp,0,1,0
Pino,Wkzwijw,0,1,1
Pino,Zfvkhmowr,1,1,1
Carlo,Vhmmnnw,0,1,0
Pino,Lcviroqj,1,1,1
Pino,Yvfzlsnkt,1,1,1
Gianni,Fcjyekifki,1,1,0
Pino,Ttxlgclqgt,1,1,1
Gianni,Pdzm,1,1,0
Gianni,Jmmbyswl,1,1,0
Pino,Clkiphnlpc,0,1,1
Carlo,Lgrcbmyipj,1,1,0
Carlo,Qzwabgjuvt,0,1,0
Gianni,Bpyhzbd,0,1,0
Carlo,Cstknhwzmo,0,0,0
Gianni,Tumvl,0,0,0
Gianni,Owalbavdr,0,1,0
Carlo,Rkienpby,1,1,0
Carlo,Hyejgcqtxs,0,0,0
Pino,Bxfflxgqw,1,1,1
Pino,Egtclc,0,1,1
Pino,Wcwwehuip,0,0,1
Carlo,Acbdgr,1,1,0
Pino,Hdaeixdiym,0,0,1
Gianni,Olyg,1,0,0
Carlo,Yugxscrojy,1,1,0
Gianni,Izpdgnkmbz,1,1,0
Pino,Aqtrgok,0,1,1
Gianni,Nbbci,1,0,0
Pino,Jgvjhwurx,0,1,1
Carlo,Tutwqonv,1,0,0
Pino,Ewbpskv,0,0,1
Carlo,Eqackuzora,0,1,0
Pino,Ejam,1,1,1
Gianni,Vafsh,0,0,0
Carlo,Ftgkj,0,1,0
Pino,Hkawrgxuo,0,0,1
Pino,Ucpx,1,0,1
Gianni,Qdwcxvw,0,1,0
Gianni,Mqmlzjq,1,0,0
Gianni,Ydwmuhvk,1,0,0
Carlo,Ipwlhmoo,1,1,0
Gianni,Lvriq,0,1,0
Pino,Brffblvqaz,1,0,1
Carlo,Zrlbx,0,0,0
Carlo,Yiignhp,1,0,0
Gianni,Ztxwhqzsql,1,1,0
Pino,Tmvqcqdfd,1,0,1
Pino,Nweyazqh,1,1,1
Gianni,Qimujhc,0,0,0
Pino,Pcwzcvc,0,0,1
Gianni,Gmcjvxkn,0,1,0
Carlo,Ahgllsqr,0,0,0
Carlo,Zekqm,0,0,0
Gianni,Tabt,0,0,0
Gianni,Vcobzefy,0,1,0
Carlo,Rrymltjf,1,1,0
Gianni,Xhxgbh,1,0,0
Pino,Ruftl,0,0,1
Gianni,Lhbfcez,1,0,0
Gianni,Gtwogm,0,0,0
Carlo,Dxtkgh,0,0,0
Gianni,Cuiejtea,0,0,0
Carlo,Fajzdtedq,0,1,0
Gianni,Dauurv,1,1,0
Gianni,Uagbg,1,0,0
Pino,Wpjwizbfic,0,0,1
Pino,Yiuystmi,0,1,1
Carlo,Hdhbff,0,1,0
Gianni,Nlmcjjjxhx,0,1,0
Pino,Xrovqx,0,0,1
Pino,Qpsnod,0,0,1
Gianni,Zuwai,1,0,0
Carlo,Eqrgva,1,1,0
Carlo,Uiadsgga,1,0,0
Gianni,Qwwzgp,1,1,0
Carlo,Imdgbt,1,1,0
Pino,Nmaqb,1,1,1
Gianni,Nojiinirbh,0,0,0
Pino,Ullbxhewrm,1,1,1
Carlo,Yyvbvuygv,0,1,0
Gianni,Qolsndca,1,0,0
Gianni,Nmxppy,0,0,0
Gianni,Kondjk,0,1,0
Carlo,Pjsw,0,1,0
Carlo,Epcmhmue,0,0,0
Pino,Ciquqxfqcx,0,0,1
Gianni,Eclbgvykp,1,1,0
Carlo,Jzpfo,1,0,0
Carlo,Ogowflpy,1,0,0
Pino,Mommzsrlb,0,0,1
Carlo,Fmveaufhmj,1,0,0
Carlo,Xbxh,0,1,0
Gianni,Gnaajyb,1,1,0
Carlo,Efwom,1,1,0
Gianni,Kwlurdpwt,0,1,0
Carlo,Nuuqtju,0,1,0
Gianni,Febfdsj,1,1,0
Gianni,Ovypauzu,1,1,0
Pino,Qwudhzb,1,0,1
Gianni,Udkxzddyaa,1,1,0
Pino,Dysp,1,1,1
Carlo,Itkendttxo,1,1,0
Pino,Mwemfxccor,1,0,1
Gianni,Rshsqndzgr,0,0,0
Gianni,Phvyjrina,0,0,0
Gianni,Arsnfli,1,0,0
Carlo,Idmsnogltd,0,0,0
Pino,Cyhhqreqmo,1,1,1
Carlo,Jgpxwmo,1,0,0
Gianni,Gqyxtkxsq,1,1,0
Gianni,Bjwv,0,1,0
Carlo,Dhgcex,0,1,0
Pino,Opkojr,1,0,1
Pino,Pgbgvi,0,0,1
Carlo,Idypxolre,1,1,0
Pino,Mjicwsy,0,1,1
Carlo,Ydsmemox,1,0,0
Gianni,Edqlvx,0,0,0
Carlo,Rbuplrcez,1,0,0
Gianni,Wtiejimx,1,0,0
Gianni,Urjo,0,0,0
Gianni,Ggre,0,1,0
Gianni,Yxnorf,0,1,0
Carlo,Sxtsdavm,0,1,0
Pino,Latjsse,0,1,1
Gianni,Qzarrxtst,0,0,0
Gianni,Wlexzlqdkb,1,0,0
Pino,Xupaajct,0,0,1
Carlo,Bept,0,1,0
Gianni,Bqga,0,1,0
Carlo,Gkjbbpk,1,0,0
Gianni,Mviodcdqm,1,0,0
Pino,Zlcewnbzsz,0,1,1
Pino,Gcioybryk,1,0,1
Carlo,Qlrsdlgvff,1,1,0
Gianni,Poxwlamvn,0,1,0
Gianni,Tazudaqok,0,0,0
Gianni,Mirpo,0,0,0
Gianni,Wpjff,0,1,0
Carlo,Hqnckeka,0,0,0
Gianni,Aejbyl,0,0,0
Carlo,Whtqxk,1,0,0
Carlo,Lkymjwqkp,1,0,0
Gianni,Ragwrvdzv,1,1,0
Pino,Saib,0,1,1
Carlo,Pdhuq,0,0,0
Gianni,Qhivqfg,0,1,0
Gianni,Hkhgwb,0,1,0
Pino,Yaxrqza,0,0,1
Carlo,Lati,1,0,0
Pino,Ryyc,1,1,1
Carlo,Vadra,0,1,0
Pino,Ubzxpin,1,1,1
Carlo,Qvjhfxn,1,1,0
Pino,Txojxa,0,0,1
Pino,Xxdotz,0,1,1
Gianni,Cxxn,0,1,0
Pino,Bvwkz,1,1,1
Carlo,Oxpkhh,1,0,0
Gianni,Wlmq,1,0,0
Gianni,Qdiu,0,0,0
Carlo,Boyuicgbyk,1,0,0
Carlo,Zpnybhubd,0,1,0
Carlo,Vrwf,1,1,0
Gianni,Ykotfsv,1,1,0
Pino,Hrimnrt,1,0,1
Carlo,Lqdfcemb,1,1,0
Pino,Vmntkxml,0,0,1
Pino,Snhvl,0,0,1
Gianni,Yyuuca,1,1,0
Carlo,Ozendykw,0,1,0
Gianni,Qsgmdnsym,1,0,0
Carlo,Ookl,0,0,0
Carlo,Xnqyx,0,1,0
Pino,Byswl,1,1,1
Carlo,Tqewheq,0,1,0
Pino,Ekeysaw,0,1,1
Pino,Deobn,0,1,1
Gianni,Lurqskntr,0,0,0
Carlo,Cgxhioku,0,1,0
Gianni,Mnmxdv,0,0,0
Pino,Wdlavjo,0,1,1
Gianni,Mmptafbxoz,0,0,0
Gianni,Ivimr,1,0,0
Pino,Pfclhxlwja,1,0,1
Gianni,Pqwxvexxbp,1,1,0
Gianni,Ynhxoy,1,1,0
Pino,Urjfhg,1,1,1
Pino,Pcwzcvc,1,1,1
Pino,Jjgao,0,1,1
Pino,Osfpwjtjf,0,0,1
Gianni,Elpwtrkz,1,0,0
Gianni,Mpmzjzow,0,1,0
Pino,Csqs,0,0,1
Carlo,Ccvt,1,1,0
Pino,Gbhyyttsy,0,0,1
Pino,Nhexf,1,0,1
Gianni,Mqzdazwoqm,1,1,0
Carlo,Kziyfop,1,1,0
Gianni,Xntaadm,0,0,0
Pino,Lfaupyjt,1,1,1
Gianni,Hwfx,0,0,0
Gianni,Daimam,0,0,0
Pino,Fovwkfbih,1,0,1
Pino,Dqxiutrblh,1,0,1
Gianni,Embdyu,1,1,0
Carlo,Vtbmko,1,1,0
Gianni,Egxkyzxej,0,0,0
Gianni,Kxds,0,1,0
Pino,Lbglzcmt,0,1,1
Gianni,Bpahrpg,0,0,0
Pino,Nlydq,0,1,1
Gianni,Jywemdb,0,1,0
Gianni,Irrgddg,1,0,0
Gianni,Qjxtiial,1,0,0
Gianni,Xphmd,0,0,0
Pino,Dswog,0,0,1
Carlo,Eeyaqz,1,0,0
Pino,Plsttxu,1,0,1
Pino,Zqha,0,0,1
Pino,Krbmsibx,0,1,1
Pino,Nkvmhiszd,1,1,1
Carlo,Zhnedrft,1,1,0
Pino,Harnf,1,0,1
Gianni,Selogeqj,0,0,0
Carlo,Peifrp,1,1,0
Carlo,Bdvqbfnzhw,0,1,0
Pino,Duzwe,1,0,1
Carlo,Cqre,1,1,0
Gianni,Zyxilkhogy,0,1,0
Pino,Bewkfdv,0,0,1
Gianni,Menwodmdys,0,0,0
Pino,Bfsonzuhy,0,1,1
Pino,Jdgou,1,0,1
Pino,Grasmwlb,0,1,1
Pino,Hptnl,0,1,1
Pino,Xsfaflom,0,1,1
Pino,Bhtiowlho,1,1,1
Gianni,Czpmycmoo,0,0,0
Pino,Fxrnzeleo,0,0,1
Pino,Efwom,0,0,1
Pino,Wdhhk,0,0,1
Pino,Cfwmas,1,0,1
Gianni,Dqaz,1,1,0
Carlo,Onkastbh,1,1,0
Gianni,Lgcfqtdcl,1,1,0
Pino,Qolfycjuw,0,0,1
Carlo,Bqaxyyzpsi,1,0,0
Carlo,Fhngp,0,1,0
Carlo,Qoqf,0,1,0
Pino,Qbgqkmpqxd,0,1,1
Gianni,Rdyvcnn,1,1,0
Pino,Ybxhonojc,0,1,1
Gianni,Bqetmuysyu,1,0,0
Carlo,Asmo,0,1,0
Pino,Cehdyhl,0,0,1
Carlo,Dandybj,1,1,0
Gianni,Adsknzpy,1,0,0
Carlo,Msutafl,1,1,0
Gianni,Ejpwharuiy,1,0,0
Carlo,Mvrseyv,0,0,0
Gianni,Kmdvdxiq,0,1,0
Pino,Yuya,1,0,1
Gianni,Iwqc,0,1,0
Pino,Vsslu,0,1,1
Pino,Lssad,0,0,1
Gianni,Elrc,1,0,0
Pino,Dwlvsqzyyo,1,1,1
Carlo,Biocxzb,1,1,0
Pino,Wfnkkaat,1,1,1
Gianni,Zlxfagln,0,0,0
Carlo,Zcrqtniac,1,1,0
Gianni,Gtvg,1,1,0
Gianni,Nepxoybqiu,0,1,0
Carlo,Ypgqnivank,1,0,0
Pino,Zczquuvi,0,0,1
Gianni,Gxjonm,1,0,0
Gianni,Ffmsiauju,0,1,0
Pino,Ureyknmi,1,0,1
Gianni,Azharcd,0,1,0
Pino,Ndrmsh,0,1,1
Pino,Gcihdqjan,1,0,1
Pino,Hmtzfm,1,0,1
Gianni,Qddqwqs,1,1,0
Gianni,Kvkojgy,1,0,0
Gianni,Ejvq,0,1,0
Carlo,Wligzurrqe,1,1,0
Pino,Pntwolhjx,1,1,1
Carlo,Afixktog,0,0,0
Pino,Rzit,1,0,1
Gianni,Ekdpaae,1,1,0
Gianni,Wegm,1,0,0
Pino,Riinl,1,0,1
Gianni,Xplwygcuc,0,0,0
Pino,Fgjfoxrjq,0,0,1
Carlo,Vwpb,1,0,0
Pino,Eayyet,0,0,1
Pino,Iakdjfn,0,0,1
Pino,Tikhiwhv,0,1,1
Carlo,Tztvj,1,0,0
Gianni,Yfyiu,1,1,0
Carlo,Rswizk,0,1,0
Pino,Bmvwvm,1,1,1
Gianni,Mmztoxskrq,1,1,0
Pino,Rsdr,0,0,1
Pino,Ywmdpozoq,0,0,1
Gianni,Wgwzdb,0,0,0
Carlo,Qdqjxujro,1,1,0
Gianni,Srfr,1,0,0
Gianni,Zcli,0,0,0
Gianni,Yfjwv,0,0,0
Pino,Yqussqjgcy,0,1,1
Carlo,Mfoorqr,0,1,0
Pino,Fcfr,1,0,1
Pino,Ixdxxew,0,1,1
Pino,Bnzsnpze,0,1,1
Pino,Bpcsb,0,1,1
Gianni,Emhhxrpjc,0,1,0
Gianni,Gfqqwvgkh,0,0,0
Gianni,Ljtbok,1,0,0
Pino,Vdfopx,0,0,1
Pino,Yvqviac,0,0,1
Carlo,Jvchxab,0,1,0
Gianni,Eaeymvwxzr,1,1,0
Pino,Qqionnhteg,0,0,1
Carlo,Nlxxzozdct,1,0,0
Gianni,Caqr,1,0,0
Pino,Bsfnrudqre,0,0,1
Carlo,Aknkyaoy,1,0,0
Carlo,Dsodmzphms,1,1,0
Carlo,Qzgvob,1,1,0
Gianni,Djujwb,0,1,0
Pino,Lwydmvttse,1,0,1
Gianni,Eajuxmj,0,1,0
Gianni,Wfmjsge,1,0,0
Pino,Csdhipzetr,1,0,1
Carlo,Qwhm,1,1,0
Carlo,Sossigfy,1,1,0
Carlo,Czdduyn,1,0,0
Carlo,Rpqvfnfbbu,1,1,0
Gianni,Hfonlgbhe,0,1,0
Carlo,Lutkokb,1,1,0
Gianni,Tcrx,1,1,0
Pino,Zpusasfsh,0,1,1
Gianni,Unzl,0,1,0
Pino,Wyyjmpj,0,1,1
Pino,Arkisqs,0,0,1
Carlo,Ixmzeo,1,1,0
Pino,Upicmibtmx,1,1,1
Gianni,Vnhxq,1,1,0
Carlo,Eyrndb,1,0,0
Pino,Gtflaa,0,0,1
Gianni,Ushzruxt,1,1,0
Pino,Qfzv,1,1,1
Carlo,Athvsxt,0,1,0
Pino,Optopgxddn,0,1,1
Carlo,Sdcac,0,0,0
Gianni,Rsliac,1,1,0
Gianni,Yrwpfkj,1,0,0
Gianni,Xxmqby,0,1,0
Carlo,Uwjactnhr,1,0,0
Pino,Qeuxd,0,0,1
Gianni,Oowh,1,1,0
Gianni,Deii,1,0,0
Carlo,Enqqgwy,1,0,0
Carlo,Rubtpnbnu,0,0,0
Gianni,Dedxgc,1,0,0
Pino,Gmrfeasw,1,0,1
Carlo,Yyogujixpi,0,0,0
Gianni,Fhcvowa,0,1,0
Pino,Idmekcl,1,1,1
Pino,Qfkdx,0,0,1
Gianni,Hvwmvpp,1,1,0
Carlo,Jdrz,0,1,0
Gianni,Zfdimv,1,0,0
Pino,Mpog,1,0,1
Pino,Lftijwra,0,0,1
Gianni,Rljtk,1,1,0
Carlo,Ijtikdo,0,0,0
Carlo,Oenaqdgf,0,1,0
Pino,Gemk,0,0,1
Carlo,Tqrzq,1,1,0
Pino,Nlcmadz,0,1,1
Pino,Eiaybwepcn,0,1,1
Pino,Byrqfvk,0,0,1
Carlo,Quebejn,1,1,0
Carlo,Srvgemqqu,0,1,0
Carlo,Smjj,1,0,0
Pino,Lpdfdm,0,0,1
Carlo,Aqonpgla,1,0,0
Pino,Cjrrowan,0,0,1
Pino,Cqqwb,0,0,1
Pino,Yiapyvzot,0,0,1
Carlo,Xmyppjkj,1,0,0
Carlo,Oqysesvwc,0,1,0
Pino,Yasrwkoun,0,1,1
Carlo,Fcjyekifki,1,0,0
Carlo,Mqysuc,0,1,0
Gianni,Mkddtqg,1,0,0
Pino,Bltxhsthl,0,1,1
Pino,Yzgakepbc,1,1,1
Gianni,Ijukfxqjf,1,1,0
Gianni,Qhnvwg,0,0,0
Gianni,Bmabpbm,1,1,0
Carlo,Chwhhwdo,1,0,0
Carlo,Jrws,0,0,0
Gianni,Ciap,1,0,0
Carlo,Zktro,0,1,0
Gianni,Dapvpdbrlu,1,1,0
Gianni,Jzsrwjps,0,1,0
Pino,Leyzrh,0,1,1
Gianni,Szdjwvyxdy,1,1,0
Carlo,Mupkkt,0,0,0
Pino,Zjqyvpjo,1,0,1
Gianni,Goskxahsai,0,1,0
Carlo,Gdwnqlam,1,0,0
Gianni,Shpfkup,1,0,0
Pino,Fhvpjpk,1,1,1
Gianni,Wyhqnt,1,0,0
Gianni,Yqbvfe,0,1,0
Pino,Cqbuxqsxld,0,1,1
Pino,Iqffqrnx,1,0,1
Pino,Mqaes,1,0,1
Pino,Gdymuliekg,0,0,1
Pino,Aluyfofg,0,0,1
Carlo,Njryef,1,0,0
Carlo,Kohqj,0,0,0
Carlo,Tsqf,0,0,0
Gianni,Ftylmy,0,0,0
Pino,Hxwkrln,0,0,1
Gianni,Teszvyvryn,0,1,0
Pino,Zhavnjvve,0,1,1
Pino,Wlbr,1,0,1
Pino,Zpyxtff,1,0,1
Gianni,Dxljrrgfqd,1,0,0
Gianni,Fjdznjw,0,0,0
Gianni,Emslnopn,0,0,0
Carlo,Uovjr,1,0,0
Pino,Nvqrnsks,1,1,1
Pino,Dthnuxufc,0,1,1
Gianni,Hkvshin,0,1,0
Pino,Ylptja,0,0,1
Carlo,Opdc,1,1,0
Pino,Htuvx,0,1,1
Carlo,Nrywv,0,1,0
Gianni,Xhrfkvjrc,0,0,0
Gianni,Lctlzs,0,1,0
Pino,Qqqjau,1,0,1
Gianni,Oykwrkv,1,0,0
Carlo,Tyzm,0,1,0
Pino,Qqnhidtif,1,0,1
Carlo,Szeum,0,1,0
Pino,Ijzvyoy,0,0,1
Gianni,Hcnbbr,0,1,0
Gianni,Deih,0,1,0
Carlo,Tzkqbzpwh,1,1,0
Pino,Jdigzld,1,0,1
Carlo,Fdxqsmmc,1,0,0
Pino,Lgbrfqkqmy,1,0,1
Carlo,Hjjnj,0,1,0
Pino,Qdieydva,0,0,1
Carlo,Czacis,0,1,0
Pino,Udyacm,0,0,1
Carlo,Tkwltc,1,0,0
Pino,Gibhsyrbdy,0,0,1
Carlo,Twcrxffcny,1,0,0
Gianni,Bvcxtsir,1,1,0
Gianni,Ptzkaolbn,0,1,0
Pino,Hqkbjklwol,0,1,1
Carlo,Skscsbr,1,1,0
Carlo,Kwgh,1,1,0
Pino,Tydns,0,0,1
Carlo,Hpqj,0,0,0
Gianni,Uaufcjrr,0,0,0
Pino,Ptcecxlads,1,1,1
Carlo,Xtnhlzos,0,1,0
Carlo,Ulxnbel,1,0,0
Carlo,Ohdw,0,1,0
Gianni,Wmlzfzt,0,1,0
Carlo,Busatc,1,1,0
Carlo,Fdasqakef,0,0,0
Gianni,Cunawz,0,0,0
Gianni,Ewvlnok,0,1,0
Pino,Fpfwcpf,0,1,1
Carlo,Vrqfnkl,0,0,0
Carlo,Abfp,1,0,0
Carlo,Gpzwwa,0,1,0
Carlo,Qkdpjv,1,1,0
Pino,Nnsu,0,0,1
Gianni,Room,0,0,0
Gianni,Upbxeeywg,0,0,0
Gianni,Gcwolt,1,1,0
Carlo,Vaxs,0,1,0
Carlo,Fnmlpelhug,0,0,0
Pino,Fllkqhmg,0,0,1
Carlo,Cgjijhg,1,1,0
Pino,Ewsj,0,0,1
Carlo,Wnpslaw,0,0,0
Pino,Ftysnp,0,0,1
Gianni,Ccoypg,1,1,0
Gianni,Yggxjx,0,1,0
Pino,Zqcetspd,0,1,1
Carlo,Yoptrbh,1,1,0
Pino,Lmwjcs,1,1,1
Pino,Oxig,1,1,1
Gianni,Gqugr,1,0,0
Carlo,Jvshn,1,0,0
Carlo,Lmtnx,0,1,0
Pino,Sbqpwsq,1,1,1
Carlo,Fwpd,0,1,0
Carlo,Cevugx,0,0,0
Gianni,Lehyv,0,1,0
Gianni,Gbpnuug,1,0,0
Pino,Xxrhmv,1,1,1
Pino,Jqlnlc,0,1,1
Gianni,Upcjfjvuy,0,1,0
Gianni,Egjua,1,1,0
Pino,Hphoyhee,0,0,1
Carlo,Zhemjpx,0,1,0
Carlo,Rqmebrcj,1,0,0
Pino,Ldhpx,0,1,1
Pino,Rzlk,1,1,1
Pino,Zjyiaxco,0,1,1
Carlo,Ouctlubk,0,1,0
Gianni,Itmtzq,0,0,0
Gianni,Fezcqlm,1,1,0
Pino,Lqayo,1,0,1
Gianni,Wxfxxxqjpj,0,0,0
Gianni,Geroxqf,0,0,0
Pino,Ygabfqzta,0,1,1
Gianni,Sviqdgnho,0,1,0
Gianni,Alahn,0,0,0
Carlo,Tzljonc,0,1,0
Pino,Ulzhxs,0,1,1
Carlo,Szjmmjmei,1,0,0
Carlo,Ybva,0,1,0
Gianni,Ropduw,0,1,0
Pino,Uokyfhhh,1,0,1
Gianni,Cslxmdjoz,0,1,0
Pino,Dfvqkfzp,0,0,1
Gianni,Yzwxktshgh,0,0,0
Carlo,Xeqsy,1,1,0
Gianni,Jhgidcst,0,0,0
Pino,Mkmyjo,1,0,1
Gianni,Bnfrrzrr,1,1,0
Gianni,Dyyiogm,0,0,0
Carlo,Lsbpf,0,1,0
Carlo,Knxy,0,0,0
Pino,Cpeujdinuv,1,1,1
Pino,Tgokau,1,1,1
Pino,Pwswfvxhi,1,0,1
Carlo,Crrpspen,0,1,0
Gianni,Eqjardlte,0,1,0
Carlo,Emmtilt,0,1,0
Gianni,Lnbrg,0,0,0
Gianni,Errhv,0,0,0
Carlo,Rhcszb,0,0,0
Carlo,Wpudnhcwwf,1,0,0
Pino,Vnqpvwastg,0,0,1
Gianni,Jhwbd,1,0,0
Pino,Rwtkr,0,0,1
Pino,Vohrjbttnz,1,1,1
Carlo,Oqqladcuz,0,0,0
Carlo,Svdm,1,0,0
Carlo,Ddycqmtpqq,0,1,0
Pino,Ghgdleyl,0,1,1
Pino,Lnvjyjwygn,1,1,1
Carlo,Fuvjpwjhwy,1,0,0
Gianni,Keibx,1,1,0
Gianni,Lnhwaeq,1,0,0
Gianni,Xyvydar,0,0,0
Gianni,Eysxkgypm,0,0,0
Carlo,Ontyndl,0,1,0
Gianni,Jdxxuyg,0,0,0
Gianni,Hvlsh,1,1,0
Carlo,Ajpui,1,1,0
Pino,Zfyyprimhp,0,1,1
Pino,Nksic,1,1,1
Gianni,Csqp,0,0,0
Pino,Nkixz,0,0,1
Pino,Agrfxgl,0,0,1
Pino,Abjri,0,1,1
Pino,Recwh,0,1,1
Gianni,Xkbys,1,1,0
Gianni,Ntlmfs,1,0,0
Pino,Eevy,0,0,1
Gianni,Npknqvqfi,1,1,0
Carlo,Acbzgolf,0,0,0
Gianni,Llveocms,0,0,0
Gianni,Tqpnm,0,1,0
Pino,Heas,0,1,1
Carlo,Glox,0,1,0
Pino,Xamwvq,0,0,1
Pino,Evwaomevk,1,1,1
Carlo,Onrwivla,0,1,0
Pino,Fvdrobfuw,1,1,1
Gianni,Zgvwfigv,0,1,0
Pino,Dufwmm,0,1,1
Pino,Gigasgl,0,0,1
Gianni,Gxvehuos,1,0,0
Pino,Jrdd,1,1,1
Pino,Kejbsjt,0,0,1
Gianni,Zdqvg,0,1,0
Carlo,Uuidtogk,0,1,0
Pino,Fprwzl,0,0,1
Carlo,Phquooxyj,1,1,0
Gianni,Dwoarhkj,1,0,0
Gianni,Jbtqpu,0,0,0
Gianni,Pskrfij,1,0,0
Gianni,Dakrdpcubz,0,1,0
Gianni,Mnnj,1,1,0
Gianni,Hzmkdjc,1,1,0
Pino,Hstw,0,0,1
Gianni,Wablcd,1,1,0
Carlo,Votaqfhva,1,0,0
Pino,Xmspvj,0,1,1
Gianni,Eawvz,0,0,0
Pino,Ozzwfsrf,1,0,1
Pino,Ogkvika,0,1,1
Gianni,Cbaycrjjsq,1,0,0
Pino,Orazkygweh,0,0,1
Pino,Kifvpp,0,0,1
Gianni,Sadksn,0,1,0
Gianni,Qbyokkalq,1,0,0
Gianni,Ebudjyz,0,0,0
Pino,Ygep,1,0,1
Pino,Owvr,0,1,1
Carlo,Inpymltmfr,1,0,0
Gianni,Vwrcmnke,1,1,0
Carlo,Fnctw,1,1,0
Gianni,Fgwbe,1,0,0
Pino,Femvl,1,1,1
Gianni,Mtqgteig,0,0,0
Gianni,Xtuj,0,0,0
Pino,Pvbndfxcjy,1,1,1
Pino,Fvagowg,1,1,1
Pino,Pmsgksdznz,1,1,1
Gianni,Lzzhptewsg,0,1,0
Pino,Tnipa,0,1,1
Carlo,Bfdexsrwsi,0,0,0
Carlo,Hajj,0,1,0
Carlo,Tcuysjp,0,0,0
Carlo,Ettnj,1,1,0
Carlo,Ggwczw,1,1,0
Pino,Knsz,0,0,1
Gianni,Kjjgadeiwc,1,0,0
Gianni,Ohrawg,0,1,0
Gianni,Zfmqtc,0,0,0
Carlo,Jzlyufftb,0,0,0
Pino,Qxzacsb,0,0,1
Pino,Nlhbegnrib,0,1,1
Pino,Vceom,0,0,1
Carlo,Oissbsm,1,1,0
Gianni,Sptgodu,1,0,0
Carlo,Numa,1,0,0
Carlo,Woorhva,0,0,0
Carlo,Hcwtsyxg,1,0,0
Carlo,Ydhicu,0,0,0
Pino,Rfurm,1,0,1
Carlo,Lionsutmmu,1,1,0
Gianni,Vygukq,0,0,0
Gianni,Jjnanyo,1,0,0
Pino,Hbiblwpr,0,1,1
Pino,Metghz,0,0,1
Pino,Xqoj,0,1,1
Gianni,Lleqbrewh,1,0,0
Carlo,Fxzdfj,1,1,0
Gianni,Vmhkzagmy,1,1,0
Pino,Jetyid,1,0,1
Pino,Hgotlfdzk,1,1,1
Carlo,Zzzue,0,0,0
